page_url,category,title,item_url,final_url,http_status,content_type,is_pdf,note
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Idźcie na cały świat,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/idzcie_na_caly_swiat.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/idzcie_na_caly_swiat.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"Idzie, idzie Bóg Prawdziwy",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/idzie_idzie_bog_prawdziwy.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/idzie_idzie_bog_prawdziwy.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Idziesz przez wieki,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/idzesz_przez_wieki.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/idzesz_przez_wieki.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Ja wiem w kogo ja wierze,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/ja_wiem_w_kogo_wierze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/ja_wiem_w_kogo_wierze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Jeden Chleb,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jeden_chleb.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jeden_chleb.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Jeden w naturze,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jeden_w_naturze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jeden_w_naturze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Jezu drogi,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_drogi.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_drogi.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"Jezu, Jezu do mnie przyjdź",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_jezu_do_mnie_przyjdz.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_jezu_do_mnie_przyjdz.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"Jezu, miłości Twej",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_milosci_twej.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_milosci_twej.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Jezu ufam Tobie,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_ufam_tobie.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_ufam_tobie.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Jezu w hostii utajony,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_w_hostii_utajony.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_w_hostii_utajony.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"Jezu, zostań w nas",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_zostan_w_nas.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezu_zostan_w_nas.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Jezusa ukrytego,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezusa_ukrytego.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/jezusa_ukrytego.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Już gościsz Jezu,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/juz_goscisz_jezu.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/juz_goscisz_jezu.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Już słońce schodzi ogniste,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/juz_slonce_schodzi_ogniste.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/juz_slonce_schodzi_ogniste.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Każda żyjąca dusza,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kazda_zyjaca_dusza.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kazda_zyjaca_dusza.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Kiedy ranne wstają zorze,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kiedy_ranne_wstaja_zorze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kiedy_ranne_wstaja_zorze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Kiedyś o Jezu,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kiedys_o_jezu.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kiedys_o_jezu.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Kłaniam się Tobie,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/klaniam_sie_tobie.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/klaniam_sie_tobie.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Kochajmy Pana,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kochajmy_pana.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kochajmy_pana.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Króluj nam Chryste,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kroluj_nam_chryste.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kroluj_nam_chryste.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Kto się w opieke,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kto_sie_w_opieke.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/kto_sie_w_opieke.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"Lud Twoj Panie, lud pielgrzymi",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/lud_twoj_panie_lud_pielgrzymi.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/lud_twoj_panie_lud_pielgrzymi.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Mądrość stół zastawiła,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/madrosc_stol_zastawila.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/madrosc_stol_zastawila.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Modlitwa do Miłosierdzia Bożego,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/modlitwa_do_milosierdzia_bozego.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/modlitwa_do_milosierdzia_bozego.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Najświętsze Serce Boże,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/najswietsze_serce_boze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/najswietsze_serce_boze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Nasze plany,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/nasze_plany.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/nasze_plany.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Nie opuszczaj nas,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/nie_opuszczaj_nas.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/nie_opuszczaj_nas.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Nie rzucim Chryste,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/nie_rzucim_chryste.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/nie_rzucim_chryste.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Niech żyje Jezus,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niech_zyje_jezus.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niech_zyje_jezus.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Niechaj będzie pochwalony,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niechaj_bedzie_pochwalony.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niechaj_bedzie_pochwalony.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Niechaj z nami,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niechaj_z_nami.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niechaj_z_nami.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Niosę w darze,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niose_w_darze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/niose_w_darze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"O Chryste, Królu",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_chryste_krolu.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_chryste_krolu.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O Jezu Miłosierny,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_jezu_milosierny.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_jezu_milosierny.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O Miłosierny Boże,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_milosierny_boze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_milosierny_boze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O mój Jezu w hostii skryty,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_moj_jezu_w_hostii_skryty.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_moj_jezu_w_hostii_skryty.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O niewysłowione,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_niewyslowione.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_niewyslowione.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O Panie Ty nam dajesz,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_panie_ty_nam_dajesz.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_panie_ty_nam_dajesz.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O Panie Tyś moim Pasterzem,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_panie_tys_moim_pasterzem.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_panie_tys_moim_pasterzem.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O Serce Boże,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_serce_boze.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_serce_boze.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,O Stworzycielu Duchu Przyjdź,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_stworzycielu_duchu_przyjdz.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/o_stworzycielu_duchu_przyjdz.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Ojcze z niebios,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/ojcze_z_niebios.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/ojcze_z_niebios.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Osiem błogosławieństw,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/osiem_blogoslawienstw.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/osiem_blogoslawienstw.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pan Jezus już się zbliża,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_jezus_juz_sie_zbliza.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_jezus_juz_sie_zbliza.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pan mój wódz,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_moj_wodz.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_moj_wodz.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pan wieczernik przygotował,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_wieczernik_przygotowal.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_wieczernik_przygotowal.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pan zstąpił z nieba,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_zstapil_z_nieba.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pan_zstapil_z_nieba.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Panie dobry jak chleb,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_dobry_jak_chleb.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_dobry_jak_chleb.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Panie mój,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_moj.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_moj.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Panie naucz nas,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_naucz_nas.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_naucz_nas.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Panie pozostań,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_pozosta,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_pozosta,400,text/html,NIE,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Panie pragnienia ludzkich serc,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_pragnienia_ludzkich_ser.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/panie_pragnienia_ludzkich_ser.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pobłogosław Jezu drogi 1,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/poblogoslaw_jezu_drogi1.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/poblogoslaw_jezu_drogi1.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pobłogosław Jezu drogi 2,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/poblogoslaw_jezu_drogi2.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/poblogoslaw_jezu_drogi2.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pod Twą obronę,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pod_twa_obrone.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pod_twa_obrone.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pójdź do Jezusa,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pojdz_do_jezusa.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pojdz_do_jezusa.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Pójdźcie błogosławić Pana,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pojdzcie_blogoslawic_pana.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/pojdzcie_blogoslawic_pana.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,"Przepuść Panie, przepuść",https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przepusc_panie_przepusc.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przepusc_panie_przepusc.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przez chrztu świętego dary,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przez_chrztu_swietego_dary.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przez_chrztu_swietego_dary.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przez chrztu świętego wielki dar,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przez_chrztu_swietego_wielki_dar.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przez_chrztu_swietego_wielki_dar.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przybądź Duchu Stworzycielu,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przybadz_duchu_stworzycielu.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przybadz_duchu_stworzycielu.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przybądź Duchu Święty,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przybadz_duchu_swiety.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przybadz_duchu_swiety.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przybądź Stwórco,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przybadz_stworco.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przybadz_stworco.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przyjdź z pokłonem,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjdz_z_poklonem.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjdz_z_poklonem.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przyjdźcie do mnie wszyscy,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjdzcie_do_mnie_wszyscy.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjdzcie_do_mnie_wszyscy.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przyjmij Ojcze hostię białą,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjmij_ojcze_hostie_biala.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjmij_ojcze_hostie_biala.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przyjmij Panie nasze dary,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjmij_panie_nasze_dary.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przyjmij_panie_nasze_dary.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Przykazanie nowe daję Wam,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przykazanie_nowe_daje_wam.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/przykazanie_nowe_daje_wam.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Radośnie Panu hymn śpiewajmy,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/radosnie_panu_hymn_spiewajmy.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/radosnie_panu_hymn_spiewajmy.pdf,200,application/pdf,TAK,
https://liturgia.wiara.pl/Muzyka_w_liturgii/4,Pieśni mszalne,Rzućmy się wszyscy społem,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/rzucmy_sie_wszyscy_spolem.pdf,https://liturgia.wiara.pl/files_upload/old/liturgia.wiara.pl/elementy/spiewnik_pdp/rzucmy_sie_wszyscy_spolem.pdf,200,application/pdf,TAK,
